t,f,r,p,y,dr,dp,dy,gt_x,gt_y,gt_z,gt_r,gt_p,gt_y,
1.13299,0.238706,-0.037442,0.0274306,-0.00671315,-0.000342543,-0.000195473,8.67362e-19,-1.12834,1.26781,0.423186,-0.00373101,0.0246127,0.00451353,
1.14498,0.238752,-0.0374953,0.0280746,-0.00671315,-5.33229e-05,0.000644057,-1.73472e-18,-1.12891,1.26731,0.425295,-0.00633219,0.0239015,0.00401381,
1.15767,0.238391,-0.0383413,0.0255275,-0.00671315,-0.000846053,-0.00254712,0,-1.12961,1.26679,0.427426,0.000826308,0.0311422,0.00659157,
1.16315,0.238322,-0.0403618,0.0236936,-0.00671315,-0.00202045,-0.00183395,0,-1.13009,1.26611,0.429607,0.000693869,0.0311243,0.00629812,
1.17266,0.238416,-0.0404521,0.0237701,-0.00671315,-9.02859e-05,7.65601e-05,8.67362e-19,-1.13054,1.26564,0.431792,0.00104092,0.0310421,0.00673599,
1.18852,0.238655,-0.0371959,0.025941,-0.00671315,0.00325621,0.00217093,8.67362e-19,-1.13097,1.265,0.433988,0.00103789,0.0327668,0.00741598,
1.19246,0.238764,-0.0372876,0.0255514,-0.00671315,-9.17404e-05,-0.000389643,0,-1.13165,1.26445,0.436237,0.00110632,0.0310694,0.00668707,
1.20378,0.238794,-0.0374228,0.0261201,-0.00671315,-0.000135175,0.000568695,-8.67362e-19,-1.13215,1.26374,0.438646,-0.000783125,0.0281713,0.00457444,
1.21882,0.238859,-0.0370774,0.0269561,-0.00671315,0.000345414,0.000836042,8.67362e-19,-1.13267,1.26323,0.440749,-0.00127673,0.026848,0.0049608,
1.22257,0.238887,-0.0377784,0.0270653,-0.00671315,-0.00070098,0.0001092,-8.67362e-19,-1.13332,1.26258,0.442884,0.00570921,0.0296241,0.00810095,
1.23296,0.23871,-0.0397514,0.0264872,-0.00671315,-0.00197301,-0.000578107,-8.67362e-19,-1.13401,1.26206,0.445063,-9.53438e-05,0.0303027,0.00668298,
1.2429,0.239117,-0.038267,0.0263753,-0.00671315,0.00148433,-0.000111922,8.67362e-19,-1.13444,1.26149,0.447389,-0.00473499,0.0237366,0.0056286,
1.25559,0.239133,-0.0403262,0.0267943,-0.00671315,-0.00205919,0.00041895,-8.67362e-19,-1.13503,1.26087,0.449552,-0.00239196,0.0248159,0.0056963,
1.26263,0.239133,-0.0410899,0.0265898,-0.00671315,-0.000763695,-0.000204505,0,-1.1356,1.26038,0.451866,-0.00359123,0.0260666,0.00470317,
1.27345,0.239306,-0.0408708,0.0263026,-0.00671315,0.000219108,-0.00028712,0,-1.136,1.25976,0.454067,-0.00290697,0.025573,0.00557122,
1.2886,0.239549,-0.0373098,0.027476,-0.00671315,0.00356104,0.00117337,1.73472e-18,-1.13664,1.2592,0.456287,-0.00463648,0.0242654,0.00581587,
1.2937,0.239589,-0.0364268,0.0280849,-0.00671315,0.00088299,0.000608913,8.67362e-19,-1.13709,1.2588,0.458488,-0.00699621,0.0243079,0.00379013,
1.30356,0.239864,-0.0363828,0.0279669,-0.00671315,4.39434e-05,-0.000118055,-3.46945e-18,-1.13771,1.25823,0.460566,-5.38081e-05,0.0310941,0.00727836,
1.31895,0.239839,-0.0383351,0.0262601,-0.00671315,-0.00195223,-0.00170676,0,-1.13823,1.25747,0.462872,-0.00374119,0.026318,0.00611458,
1.32269,0.240125,-0.0373189,0.02708,-0.00671315,0.00101618,0.000819858,0,-1.13884,1.25696,0.465252,-0.00648073,0.0254568,0.00562514,
1.33394,0.240295,-0.0366516,0.0274159,-0.00671315,0.000667246,0.00033592,0,-1.13935,1.25644,0.467437,-0.00575431,0.0249741,0.00564066,
1.34311,0.240332,-0.0369467,0.0276397,-0.00671315,-0.000295023,0.000223837,1.73472e-18,-1.13935,1.25644,0.467437,-0.00575431,0.0249741,0.00564066,
1.35527,0.239718,-0.038708,0.0276931,-0.00671315,-0.00176135,5.33825e-05,-8.67362e-19,-1.13935,1.25644,0.467437,-0.00575431,0.0249741,0.00564066,
1.36242,0.240044,-0.0387243,0.0276982,-0.00671315,-1.63273e-05,5.08298e-06,1.73472e-18,-1.14087,1.25487,0.474358,-0.00455863,0.0256161,0.00550054,
1.3733,0.239576,-0.039305,0.0277616,-0.00671315,-0.000580698,6.33803e-05,-2.60209e-18,-1.14144,1.25427,0.476813,-0.00502868,0.027566,0.00610475,
1.3887,0.239762,-0.0392647,0.0273302,-0.00671315,4.03694e-05,-0.000431341,0,-1.14205,1.25398,0.479169,-0.00224893,0.0296424,0.0069801,
1.39265,0.238541,-0.0403635,0.0266172,-0.00671315,-0.00109881,-0.000713037,0,-1.14256,1.25334,0.481519,0.000658361,0.0306192,0.00678119,
1.40835,0.238868,-0.0403828,0.0266201,-0.00671315,-1.92916e-05,2.8909e-06,2.60209e-18,-1.14341,1.25215,0.48662,-0.00357604,0.0253447,0.00681221,
1.41827,0.238694,-0.0393815,0.0282495,-0.00671315,0.00100126,0.00162942,-8.67362e-19,-1.14411,1.2518,0.48897,-0.00268823,0.0311388,0.00720308,
1.42879,0.238113,-0.0380063,0.0253365,-0.00671315,0.00137523,-0.00291302,-1.73472e-18,-1.14444,1.25155,0.490692,-0.000148365,0.0319438,0.00716828,
1.43452,0.238144,-0.038763,0.0251639,-0.00671315,-0.000756762,-0.000172587,-8.67362e-19,-1.14444,1.25155,0.490692,-0.000148365,0.0319438,0.00716828,
1.44897,0.23847,-0.0387813,0.0251657,-0.00671315,-1.83015e-05,1.82358e-06,2.60209e-18,-1.14556,1.25027,0.496372,-0.00367921,0.0270936,0.00795767,
1.45413,0.238439,-0.0381434,0.0263837,-0.00671315,0.000637953,0.00121797,8.67362e-19,-1.14556,1.25027,0.496372,-0.00367921,0.0270936,0.00795767,
1.46333,0.238765,-0.0381602,0.0263876,-0.00671315,-1.68092e-05,3.9067e-06,-2.60209e-18,-1.14617,1.24966,0.498853,-0.00368348,0.027247,0.00561868,
1.47785,0.238822,-0.0383316,0.0263707,-0.00671315,-0.000171421,-1.69067e-05,8.67362e-19,-1.14664,1.24924,0.501401,-0.00505636,0.0247056,0.00552342,
1.48363,0.239037,-0.038193,0.0265616,-0.00671315,0.000138606,0.000190899,0,-1.14723,1.24871,0.503859,-0.00362551,0.0263895,0.00591986,
1.49254,0.239076,-0.0386746,0.0261992,-0.00671315,-0.000481644,-0.000362364,0,-1.14738,1.24858,0.504635,-0.00577886,0.0263651,0.00507773,
1.50798,0.239422,-0.0381314,0.0262102,-0.00671315,0.000543227,1.09732e-05,8.67362e-19,-1.14825,1.2479,0.508636,-0.00135366,0.0312438,0.00808381,
1.51279,0.239235,-0.0393971,0.0250747,-0.00671315,-0.00126565,-0.00113546,0,-1.14857,1.24727,0.511157,-0.00608164,0.0234321,0.00487618,
1.52864,0.239289,-0.0382664,0.0272296,-0.00671315,0.00113067,0.00215488,-1.73472e-18,-1.14907,1.24676,0.513667,-0.0038385,0.0251301,0.00615326,
1.53307,0.239403,-0.0358619,0.0302752,-0.00671315,0.00240455,0.00304554,8.67362e-19,-1.14955,1.24638,0.516031,-0.00482227,0.0244223,0.0060188,
1.54248,0.239713,-0.0358764,0.0302813,-0.00671315,-1.45618e-05,6.18188e-06,-8.67362e-19,-1.15025,1.24597,0.518401,0.000693869,0.0305966,0.00709278,
1.55293,0.239862,-0.0378977,0.0278713,-0.00671315,-0.00202124,-0.00240999,8.67362e-19,-1.15072,1.24542,0.520911,-0.00548348,0.0254076,0.00718628,
1.56282,0.240046,-0.0362511,0.0294295,-0.00671315,0.00164653,0.00155817,0,-1.15112,1.24498,0.523122,-0.00319049,0.0240583,0.00709341,
1.57255,0.239975,-0.036973,0.0298739,-0.00671315,-0.000721859,0.000444346,-8.67362e-19,-1.15173,1.24444,0.525634,-0.00571136,0.0244582,0.00477698,
1.58865,0.240159,-0.0364311,0.0297956,-0.00671315,0.000541913,-7.83122e-05,1.73472e-18,-1.15231,1.2439,0.52829,-0.00808063,0.0244006,0.00499122,
