t,f,r,p,y,dr,dp,dy,gt_x,gt_y,gt_z,gt_r,gt_p,gt_y,
5.89244,0.232697,-0.0332947,0.0203932,-0.0293172,-0.000138321,1.77112e-05,-3.46945e-18,-0.397436,1.4023,0.223356,0.0131594,0.0322669,-0.0147975,
5.90198,0.233015,-0.0342269,0.0184577,-0.0293172,-0.000932188,-0.00193547,-3.46945e-18,-0.398881,1.40106,0.224568,0.0141004,0.0318461,-0.0146853,
5.91734,0.232376,-0.0354095,0.0200831,-0.0293172,-0.00118261,0.00162537,3.46945e-18,-0.399632,1.4002,0.225385,0.0137784,0.0256867,-0.0151239,
5.9236,0.232487,-0.0354874,0.0218727,-0.0293172,-7.7926e-05,0.00178955,3.46945e-18,-0.400594,1.3994,0.226212,0.0140519,0.0260683,-0.0141972,
5.93291,0.232716,-0.0356912,0.0219524,-0.0293172,-0.000203813,7.97855e-05,-6.93889e-18,-0.401461,1.39869,0.227073,0.0142419,0.0257697,-0.015151,
5.94349,0.231642,-0.0387608,0.0202869,-0.0293172,-0.00306963,-0.00166554,0,-0.402415,1.39793,0.227889,0.0144465,0.0295936,-0.0140621,
5.95248,0.231946,-0.0389405,0.0194364,-0.0293172,-0.000179692,-0.000850545,0,-0.402743,1.39764,0.228224,0.0143498,0.0295151,-0.013886,
5.96263,0.232238,-0.0389798,0.0195169,-0.0293172,-3.92172e-05,8.05436e-05,3.46945e-18,-0.404217,1.39643,0.229768,0.0132449,0.0278684,-0.013952,
5.97228,0.232416,-0.0388995,0.0202068,-0.0293172,8.0221e-05,0.000689896,3.46945e-18,-0.405227,1.39561,0.230783,0.00918859,0.027467,-0.0143725,
5.98407,0.231557,-0.0379309,0.0207277,-0.0293172,0.000968636,0.000520873,-3.46945e-18,-0.406083,1.39497,0.231701,0.00716428,0.0273588,-0.0132774,
5.99272,0.231882,-0.037485,0.0209332,-0.0293172,0.000445882,0.000205522,6.93889e-18,-0.406935,1.39434,0.232617,0.00549224,0.0248896,-0.0134723,
6.00212,0.232132,-0.0371581,0.0217416,-0.0293172,0.00032696,0.000808451,3.46945e-18,-0.407679,1.39382,0.233454,0.00490205,0.0273862,-0.0136325,
6.01681,0.232244,-0.0338545,0.0218479,-0.0293172,0.00330351,0.000106263,-1.04083e-17,-0.408822,1.39285,0.234875,0.00521671,0.0263167,-0.0134442,
6.02261,0.232356,-0.0340377,0.0217711,-0.0293172,-0.00018317,-7.68082e-05,3.46945e-18,-0.409652,1.39218,0.235913,0.00586603,0.0291275,-0.0142195,
6.03219,0.232601,-0.0343602,0.0211213,-0.0293172,-0.000322488,-0.00064977,-1.04083e-17,-0.410828,1.39134,0.237015,0.011571,0.0351425,-0.0136359,
6.0425,0.231487,-0.0317078,0.0232968,-0.0293172,0.00265239,0.00217552,6.93889e-18,-0.41151,1.39066,0.238311,0.0108696,0.0280371,-0.0137091,
6.05271,0.231303,-0.033298,0.0239043,-0.0293172,-0.00159019,0.00060745,-3.46945e-18,-0.412354,1.38995,0.239836,0.0120763,0.0251488,-0.0121249,
6.0623,0.231331,-0.033706,0.0248649,-0.0293172,-0.00040794,0.000960608,6.93889e-18,-0.413057,1.38944,0.240643,0.0135366,0.0262907,-0.0138884,
6.07255,0.231526,-0.0342477,0.0246274,-0.0293172,-0.000541758,-0.000237464,-3.46945e-18,-0.414255,1.38848,0.242466,0.0157492,0.0300359,-0.0120002,
6.08453,0.229614,-0.0354941,0.0235587,-0.0293172,-0.00124635,-0.00106875,6.93889e-18,-0.415094,1.38787,0.243964,0.0124511,0.0272004,-0.0115179,
6.09311,0.22986,-0.0347155,0.0244764,-0.0293172,0.000778569,0.000917724,-1.04083e-17,-0.416059,1.38713,0.245351,0.0091716,0.0276392,-0.012242,
