t,f,r,p,y,dr,dp,dy,gt_x,gt_y,gt_z,gt_r,gt_p,gt_y,
6.49837,0.215732,-0.0378014,0.0250475,0.0361662,-0.00121562,0.00102366,-6.93889e-18,-0.699595,1.28427,0.374698,0.000688468,0.0363842,0.0578335,
6.50837,0.216061,-0.0378219,0.0250506,0.0361662,-2.05836e-05,3.08754e-06,6.93889e-18,-0.700417,1.28336,0.377141,0.00188254,0.0346021,0.0573729,
6.52032,0.216115,-0.0382245,0.0248574,0.0361662,-0.000402583,-0.000193173,0,-0.701243,1.28244,0.379621,0.00328075,0.0337764,0.0586379,
6.53236,0.215696,-0.0391073,0.0258129,0.0361662,-0.000882818,0.000955562,6.93889e-18,-0.702371,1.28115,0.382711,0.00177766,0.0334926,0.0578573,
6.53735,0.216056,-0.039423,0.0262269,0.0361662,-0.000315617,0.000413943,-6.93889e-18,-0.702371,1.28115,0.382711,0.00177766,0.0334926,0.0578573,
6.54791,0.216115,-0.0392734,0.0264695,0.0361662,0.000149548,0.000242626,-6.93889e-18,-0.703809,1.27967,0.38658,0.00276411,0.0321873,0.058426,
6.56247,0.216307,-0.0395785,0.0259139,0.0361662,-0.000305041,-0.00055561,6.93889e-18,-0.704634,1.27884,0.388957,0.00111408,0.0338874,0.0596132,
6.56758,0.216917,-0.0371462,0.0266402,0.0361662,0.0024323,0.000726286,6.93889e-18,-0.704634,1.27884,0.388957,0.00111408,0.0338874,0.0596132,
6.57833,0.217244,-0.0371666,0.0266444,0.0361662,-2.04471e-05,4.15997e-06,-6.93889e-18,-0.706336,1.27692,0.393665,-0.000648473,0.0334074,0.0590657,
6.59644,0.217128,-0.0370279,0.0270423,0.0361662,0.000138726,0.000397938,-6.93889e-18,-0.707143,1.27598,0.395895,-0.00323013,0.0329442,0.0588901,
6.59792,0.21725,-0.0372392,0.0275493,0.0361662,-0.000211308,0.000507026,0,-0.707989,1.27516,0.398225,-0.00208017,0.0343896,0.0586237,
6.60828,0.217578,-0.0372584,0.0275542,0.0361662,-1.9217e-05,4.93003e-06,6.93889e-18,-0.708735,1.27425,0.400475,-0.00066635,0.0343665,0.0583888,
6.61888,0.217635,-0.037685,0.0273257,0.0361662,-0.000426557,-0.00022858,0,-0.709614,1.27341,0.402833,0.000675301,0.0332904,0.0600526,
6.63206,0.218161,-0.0375797,0.028431,0.0361662,0.000105216,0.00110533,6.93889e-18,-0.710754,1.27214,0.405956,-0.00177648,0.034623,0.0594237,
